,date,time,totalSnow_cm,sunrise,sunset,tempC,FeelsLikeC,HeatIndexC,windspeedKmph,weatherCode,precipMM,humidity,visibility,pressure,cloudcover
0,2016-08-01,0.0,0.0,318,1238,18,18,18,13,122,0.0,92,10,1011,94
1,2016-08-01,60.0,0.0,318,1238,17,18,18,15,122,0.0,93,10,1011,87
2,2016-08-01,120.0,0.0,318,1238,17,17,17,16,119,0.0,94,10,1012,80
3,2016-08-01,180.0,0.0,318,1238,16,16,16,18,119,0.0,96,10,1012,73
4,2016-08-01,240.0,0.0,318,1238,16,16,16,18,119,0.0,93,10,1013,80
5,2016-08-01,300.0,0.0,318,1238,16,16,16,18,122,0.0,91,10,1014,87
6,2016-08-01,360.0,0.0,318,1238,17,17,17,18,122,0.0,88,10,1015,94
7,2016-08-01,420.0,0.0,318,1238,17,17,17,18,122,0.0,80,10,1015,72
8,2016-08-01,480.0,0.0,318,1238,18,18,18,19,116,0.0,72,10,1016,50
9,2016-08-01,540.0,0.0,318,1238,19,19,19,19,116,0.0,63,10,1016,29
10,2016-08-01,600.0,0.0,318,1238,20,20,21,18,116,0.0,58,10,1017,27
11,2016-08-01,660.0,0.0,318,1238,21,22,23,17,116,0.0,53,10,1017,26
12,2016-08-01,720.0,0.0,318,1238,23,25,25,16,116,0.0,48,10,1017,25
13,2016-08-01,780.0,0.0,318,1238,23,25,25,15,116,0.0,47,10,1017,35
14,2016-08-01,840.0,0.0,318,1238,23,25,25,14,116,0.0,45,10,1017,45
15,2016-08-01,900.0,0.0,318,1238,23,25,25,14,116,0.0,44,10,1017,55
16,2016-08-01,960.0,0.0,318,1238,21,22,23,12,116,0.0,50,10,1017,53
17,2016-08-01,1020.0,0.0,318,1238,20,20,21,9,116,0.0,55,10,1017,50
18,2016-08-01,1080.0,0.0,318,1238,18,19,19,7,116,0.0,61,10,1018,47
19,2016-08-01,1140.0,0.0,318,1238,18,18,18,8,116,0.0,63,10,1018,36
20,2016-08-01,1200.0,0.0,318,1238,17,17,17,8,113,0.0,66,10,1018,24
21,2016-08-01,1260.0,0.0,318,1238,16,16,16,9,113,0.0,68,10,1019,12
22,2016-08-01,1320.0,0.0,318,1238,15,16,16,8,113,0.0,69,10,1019,10
23,2016-08-01,1380.0,0.0,318,1238,14,15,15,7,113,0.0,71,10,1019,8
24,2016-08-02,0.0,0.0,319,1236,14,15,15,6,113,0.0,73,10,1019,6
25,2016-08-02,60.0,0.0,319,1236,13,14,14,6,113,0.0,75,10,1019,6
26,2016-08-02,120.0,0.0,319,1236,13,14,14,6,113,0.0,76,10,1019,6
27,2016-08-02,180.0,0.0,319,1236,12,14,14,5,113,0.0,77,10,1019,7
28,2016-08-02,240.0,0.0,319,1236,14,16,16,6,113,0.0,70,10,1019,7
29,2016-08-02,300.0,0.0,319,1236,16,18,18,6,113,0.0,63,10,1019,8
30,2016-08-02,360.0,0.0,319,1236,18,19,19,7,113,0.0,56,10,1019,8
31,2016-08-02,420.0,0.0,319,1236,20,21,21,8,113,0.0,50,10,1019,12
32,2016-08-02,480.0,0.0,319,1236,22,22,23,10,113,0.0,44,10,1018,16
33,2016-08-02,540.0,0.0,319,1236,23,24,24,12,113,0.0,38,10,1018,19
34,2016-08-02,600.0,0.0,319,1236,23,24,24,12,113,0.0,38,10,1017,46
35,2016-08-02,660.0,0.0,319,1236,24,25,25,12,122,0.0,38,10,1017,73
36,2016-08-02,720.0,0.0,319,1236,24,25,25,12,122,0.0,37,10,1017,100
37,2016-08-02,780.0,0.0,319,1236,24,25,25,12,122,0.0,40,10,1016,86
38,2016-08-02,840.0,0.0,319,1236,23,25,25,12,116,0.0,42,10,1016,72
39,2016-08-02,900.0,0.0,319,1236,23,25,25,12,116,0.0,45,10,1016,59
40,2016-08-02,960.0,0.0,319,1236,21,21,22,10,116,0.0,57,10,1016,72
41,2016-08-02,1020.0,0.0,319,1236,19,19,20,7,122,0.0,69,10,1016,86
42,2016-08-02,1080.0,0.0,319,1236,17,17,17,4,122,0.0,81,10,1015,100
43,2016-08-02,1140.0,0.0,319,1236,17,17,17,4,122,0.0,82,10,1016,85
44,2016-08-02,1200.0,0.0,319,1236,16,16,16,4,116,0.0,84,10,1016,71
45,2016-08-02,1260.0,0.0,319,1236,16,16,16,4,116,0.0,85,10,1016,56
46,2016-08-02,1320.0,0.0,319,1236,15,15,15,5,116,0.0,87,10,1016,55
47,2016-08-02,1380.0,0.0,319,1236,15,15,15,5,116,0.0,89,10,1016,54
48,2016-08-03,0.0,0.0,321,1234,14,15,15,6,116,0.0,91,10,1017,53
49,2016-08-03,60.0,0.0,321,1234,15,15,15,6,116,0.0,89,10,1017,52
50,2016-08-03,120.0,0.0,321,1234,15,16,16,6,116,0.0,87,10,1017,51
51,2016-08-03,180.0,0.0,321,1234,16,16,16,6,116,0.0,85,10,1017,50
